RSH #,RSH Lesson,SH,RSH Keyword,RTH Read,TH Read
2170,RSH2-L29,袖,sleeve,xiù,xiù
2171,RSH2-L29,庙,temple,miào,miào
2172,RSH2-L29,笛,flute,dí,dí
2173,RSH2-L29,届,fall due,jiè,jiè
2174,RSH2-L29,呻,groan,shēn,shēn
2175,RSH2-L29,坤,female,kūn,kūn
2176,RSH2-L29,审,painstaking,shěn,shěn
2177,RSH2-L29,婶,auntie,shěn,shěn
2178,RSH2-L29,畅,smooth,chàng,chàng
2179,RSH2-L29,巢,nest,cháo,cháo
2180,RSH2-L29,棵,flora,kē,kē
2181,RSH2-L29,裸,naked,luǒ,luǒ
2182,RSH2-L29,裹,envelop,guǒ,guǒ
2183,RSH2-L30,析,analyze,xī,xī
2184,RSH2-L30,晰,distinct,xī,xī
2185,RSH2-L30,芹,celery,qín,qín
2186,RSH2-L30,祈,supplicate,qí,qí
2187,RSH2-L30,欣,elated,xīn,xīn
2188,RSH2-L30,掀,uncover,xiān,xiān
2189,RSH2-L30,惭,conscience-stricken,cán,cán
2190,RSH2-L30,崭,towering,zhǎn,zhǎn
2191,RSH2-L30,浙,Zhejian Province,zhè,Zhè
2192,RSH2-L30,誓,vow,shì,shì
2193,RSH2-L30,拆,take apart,chāi,chāi|cā
2194,RSH2-L30,炸,blow up,zhà,zhà|zhá
2195,RSH2-L30,诈,swindle,zhà,zhà
2196,RSH2-L30,归,come back,guī,guī
2197,RSH2-L30,皱,wrinkles,zhòu,zhòu
2198,RSH2-L30,煞,goblin,shà,shā|shà
2199,RSH2-L30,趋,hasten,qū,qū
2200,RSH2-L30,雏,chick,chú,chú
2201,RSH2-L30,浸,immerse,jìn,jìn
2202,RSH2-L30,寝,get some shuteye,qǐn,qǐn
2203,RSH2-L30,侵,invade,qīn,qīn
2204,RSH2-L30,缘,reason,yuán,yuán
2205,RSH2-L30,稳,stable,wěn,wěn
2206,RSH2-L30,挡,fend off,dǎng,dǎng|dàng
2207,RSH2-L30,剥,peel off,bāo,bō|bāo
2208,RSH2-L30,秉,wield,bǐng,bǐng
2209,RSH2-L30,妻,wife,qī,qī
2210,RSH2-L30,凄,miserable,qī,qī|qiàn
2211,RSH2-L30,捷,nimble,jié,jié
2212,RSH2-L30,肃,solemn,sù,sù
2213,RSH2-L30,啸,howl,xiào,xiào
2214,RSH2-L30,萧,desolate,xiāo,xiāo
2215,RSH2-L30,兼,double,jiān,jiān
2216,RSH2-L30,赚,earn,zhuàn,zhuàn|zuàn
2217,RSH2-L30,嫌,dislike,xián,xián
2218,RSH2-L30,谦,unassuming,qiān,qiān
2219,RSH2-L30,歉,apology,qiàn,qiàn
2220,RSH2-L30,廉,inexpensive,lián,lián
2221,RSH2-L30,镰,sickle,lián,lián
2222,RSH2-L30,睁,unshut,zhēng,zhēng
2223,RSH2-L30,挣,struggle,zhēng,zhèng|zhēng
2224,RSH2-L30,筝,Chinese zither,zhēng,zhēng
2225,RSH2-L30,塘,pool,táng,táng
2226,RSH2-L30,隶,bondservant,lì,lì
2227,RSH2-L30,逮,arrest,dài,dǎi|dài
2228,RSH2-L30,慷,generous,kāng,kāng
2229,RSH2-L30,糠,chaff,kāng,kāng
2230,RSH2-L30,笋,bamboo shoot,sǔn,sǔn
2231,RSH2-L30,耍,mess around,shuǎ,shuǎ
2232,RSH2-L30,耐,-proof,nài,nài
2233,RSH2-L30,喘,wheeze,chuǎn,chuǎn
2234,RSH2-L30,揣,conjecture,chuǎi,chuāi|chuǎi|chuài
2235,RSH2-L30,槽,trough,cáo,cáo
2236,RSH2-L30,遭,meet with,zāo,zāo
2237,RSH2-L30,糟,messed up,zāo,zāo
2238,RSH2-L30,抖,quiver,dǒu,dǒu
2239,RSH2-L31,惜,rue,xī,xī
2240,RSH2-L31,措,arrange,cuò,cuò
2241,RSH2-L31,腊,dried meat,là,là
2242,RSH2-L31,蜡,wax,là,là
2243,RSH2-L31,猎,hunt,liè,liè
2244,RSH2-L31,燕,swallow,yàn,yàn|Yān
2245,RSH2-L31,遮,screen,zhē,zhē
2246,RSH2-L31,畔,littoral,pàn,pàn
2247,RSH2-L31,拌,blend,bàn,bàn
2248,RSH2-L31,叛,betray,pàn,pàn
2249,RSH2-L31,券,voucher,quàn,quàn|xuàn
2250,RSH2-L31,藤,rattan,téng,téng
2251,RSH2-L31,鼎,old cooking pot,dǐng,dǐng
2252,RSH2-L31,芝,sesame,zhī,zhī
2253,RSH2-L31,贬,devalue,biǎn,biǎn
2254,RSH2-L31,泛,nonspecific,fàn,fàn
2255,RSH2-L31,歪,askew,wāi,wāi
2256,RSH2-L32,矫,rectify,jiǎo,jiǎo|jiáo
2257,RSH2-L32,矮,short of stature,ǎi,ǎi
2258,RSH2-L32,唉,sigh--ay-ay,āi,āi|ài
2259,RSH2-L32,埃,fine dust,āi,āi
2260,RSH2-L32,挨,suffer,ái,āi|ái
2261,RSH2-L32,簇,cluster,cù,cù
2262,RSH2-L32,茅,thatch,máo,máo
2263,RSH2-L32,橘,tangerine,jú,jú
2264,RSH2-L32,舒,relax,shū,shū
2265,RSH2-L32,览,view,lǎn,lǎn
2266,RSH2-L32,揽,take on,lǎn,lǎn
2267,RSH2-L32,肾,kidneys,shèn,shèn
2268,RSH2-L32,竖,perpendicular,shù,shù
2269,RSH2-L32,弘,noble,hóng,hóng
2270,RSH2-L32,夷,barbarian,yí,yí
2271,RSH2-L32,姨,maternal aunt,yí,yí
2272,RSH2-L32,疆,dividing line,jiāng,jiāng
2273,RSH2-L32,僵,stiff,jiāng,jiāng
2274,RSH2-L32,粥,porridge,zhōu,zhōu
2275,RSH2-L32,蝉,cicada,chán,chán
2276,RSH2-L32,禅,meditation,chán,chán|shàn
2277,RSH2-L32,沸,bring to a boil,fèi,fèi
2278,RSH2-L32,拂,caress,fú,fú|bì
2279,RSH2-L32,剃,shave,tì,tì
2280,RSH2-L32,递,hand over,dì,dì
2281,RSH2-L32,梯,ladder,tī,tī
2282,RSH2-L32,涕,snot,tì,tì
2283,RSH2-L32,朽,decayed,xiǔ,xiǔ
2284,RSH2-L32,聘,employ,pìn,pìn
2285,RSH2-L32,姊,elder sister,zǐ,zǐ
2286,RSH2-L32,亏,loss,kuī,kuī
2287,RSH2-L32,污,filthy,wū,wū
2288,RSH2-L32,夸,brag,kuā,kuā
2289,RSH2-L32,垮,collapse,kuǎ,kuǎ
2290,RSH2-L32,挎,carry on the arm,kuà,kuà
2291,RSH2-L32,鳄,crocodile,è,è
2292,RSH2-L32,愕,stunned,è,è
2293,RSH2-L33,躺,lie down,tǎng,tǎng
2294,RSH2-L33,躲,dodge,duǒ,duǒ
2295,RSH2-L33,躬,stoop,gōng,gōng
2296,RSH2-L33,嗜,hanker,shì,shì
2297,RSH2-L33,姥,maternal grandmother,lǎo,lǎo
2298,RSH2-L33,拷,flog,kǎo,kǎo
2299,RSH2-L33,屿,islet,yǔ,yǔ
2300,RSH2-L33,暑,summer heat,shǔ,shǔ
2301,RSH2-L33,睹,behold,dǔ,dǔ
2302,RSH2-L33,署,add your John Hancock,shǔ,shǔ
2303,RSH2-L33,薯,yam,shǔ,shǔ
2304,RSH2-L33,赌,gamble,dǔ,dǔ
2305,RSH2-L33,奢,extravagant,shē,shē
2306,RSH2-L33,堵,stop up,dǔ,dǔ
2307,RSH2-L33,煮,boil,zhǔ,zhǔ
2308,RSH2-L33,诸,various,zhū,zhū
2309,RSH2-L33,储,put in storage,chǔ,chǔ
2310,RSH2-L33,屠,slaughter,tú,tú
2311,RSH2-L33,棺,coffin,guān,guān
2312,RSH2-L33,爹,dad,diē,diē
2313,RSH2-L33,斧,axe,fǔ,fǔ
2314,RSH2-L33,咬,bite,yǎo,yǎo
2315,RSH2-L33,胶,gum,jiāo,jiāo
2316,RSH2-L33,狡,sly,jiǎo,jiǎo
2317,RSH2-L33,捉,catch,zhuō,zhuō
2318,RSH2-L33,促,urge,cù,cù
2319,RSH2-L33,趴,prostrate oneself,pā,pā
2320,RSH2-L33,踏,trample,tà,tà|tā
2321,RSH2-L33,践,tread on,jiàn,jiàn
2322,RSH2-L33,跃,leap,yuè,yuè
2323,RSH2-L33,蹄,hoof,tí,tí
2324,RSH2-L33,踩,step on,cǎi,cǎi
2325,RSH2-L33,蹦,hop,bèng,bèng
2326,RSH2-L33,跌,slump,diē,diē
2327,RSH2-L33,踢,kick,tī,tī
2328,RSH2-L33,踪,tracks,zōng,zōng
2329,RSH2-L33,跨,straddle,kuà,kuà
2330,RSH2-L33,躁,impetuous,zào,zào
2331,RSH2-L33,噪,chirping,zào,zào
2332,RSH2-L33,澡,bath,zǎo,zǎo
2333,RSH2-L33,藻,algae,zǎo,zǎo
2334,RSH2-L33,燥,parched,zào,zào
2335,RSH2-L33,操,exercise,cāo,cāo|cào
2336,RSH2-L33,猾,cunning,huá,huá
2337,RSH2-L33,髓,marrow,suǐ,suǐ
2338,RSH2-L34,陌,footpath,mò,mò
2339,RSH2-L34,隙,rift,xì,xì
2340,RSH2-L34,陡,steep,dǒu,dǒu
2341,RSH2-L34,陪,accompany,péi,péi
2342,RSH2-L34,障,barrier,zhàng,zhàng
2343,RSH2-L34,隧,tunnel,suì,suì
2344,RSH2-L34,陋,undesirable,lòu,lòu
2345,RSH2-L34,隐,hidden,yǐn,yǐn
2346,RSH2-L34,陕,Shaanxi Province,shǎn,Shǎn
2347,RSH2-L34,陵,mausoleum,líng,líng
2348,RSH2-L34,棱,edge,léng,léng|lēng
2349,RSH2-L34,菱,water caltrop,líng,líng
2350,RSH2-L34,凌,bully,líng,líng
2351,RSH2-L34,融,melt,róng,róng
2352,RSH2-L34,隔,separate,gé,gé
2353,RSH2-L34,窃,pilfer,qiè,qiè
2354,RSH2-L34,挖,dig,wā,wā
2355,RSH2-L34,帘,drapes,lián,lián
2356,RSH2-L34,窥,peep,kuī,kuī
2357,RSH2-L34,穷,poor,qióng,qióng
2358,RSH2-L34,窄,strait,zhǎi,zhǎi
2359,RSH2-L34,榨,extract,zhà,zhà
2360,RSH2-L34,窟,den,kū,kū
2361,RSH2-L34,窘,poverty-stricken,jiǒng,jiǒng
2362,RSH2-L34,窜,scurry,cuàn,cuàn
2363,RSH2-L34,腔,body cavity,qiāng,qiāng
2364,RSH2-L34,窝,hollow,wō,wō
2365,RSH2-L34,涡,whirlpool,wō,wō
2366,RSH2-L34,锅,pot,guō,guō
2367,RSH2-L34,祸,misfortune,huò,huò
2368,RSH2-L34,蜗,snail,wō,wō
2369,RSH2-L34,宾,visitor,bīn,bīn
2370,RSH2-L34,滨,water's edge,bīn,bīn
2371,RSH2-L35,绷,stretch taut,bēng,bēng|běng|bèng
2372,RSH2-L35,纤,fiber,xiān,xiān|qiàn
2373,RSH2-L35,绰,ample,chuò,chuò
2374,RSH2-L35,绍,acquaint,shào,shào
2375,RSH2-L35,纱,yarn,shā,shā
2376,RSH2-L35,络,web,luò,luò|lào
2377,RSH2-L35,绸,silk fabric,chóu,chóu
2378,RSH2-L35,绒,down,róng,róng
2379,RSH2-L35,绕,go around,rào,rào
2380,RSH2-L35,绽,split at the seams,zhàn,zhàn
2381,RSH2-L35,绵,continuous,mián,mián
2382,RSH2-L35,缔,conclude,dì,dì
2383,RSH2-L35,纺,spin,fǎng,fǎng
2384,RSH2-L35,缠,wind around,chán,chán
2385,RSH2-L35,绘,paint,huì,huì
2386,RSH2-L35,纷,disorderly,fēn,fēn
2387,RSH2-L35,绣,embroidery,xiù,xiù
2388,RSH2-L35,缕,in detail,lǚ,lǚ
2389,RSH2-L35,缩,shrink,suō,suō
2390,RSH2-L35,纳,let in,nà,nà
2391,RSH2-L35,综,sum up,zōng,zōng
2392,RSH2-L35,绅,gentry,shēn,shēn
2393,RSH2-L35,绪,inception,xù,xù
2394,RSH2-L35,绞,wring,jiǎo,jiǎo
2395,RSH2-L35,缓,unhurried,huǎn,huǎn
2396,RSH2-L35,暖,warm,nuǎn,nuǎn
2397,RSH2-L35,援,provide assistance,yuán,yuán
2398,RSH2-L35,绢,tough silk,juàn,juàn
2399,RSH2-L35,捐,contribute,juān,juān
2400,RSH2-L35,缴,shell out,jiǎo,jiǎo|zhuó
2401,RSH2-L35,邀,request the presence of,yāo,yāo
2402,RSH2-L35,缆,cable,lǎn,lǎn
2403,RSH2-L35,哟,Oh!,yō,yo|yō
2404,RSH2-L35,颈,neck,jǐng,jǐng|gěng
2405,RSH2-L35,茎,plant stem,jīng,jīng
2406,RSH2-L35,径,trail,jìng,jìng
2407,RSH2-L35,劲,powerful,jìng,jìn|jìng
2408,RSH2-L35,幼,young,yòu,yòu
2409,RSH2-L35,溪,creek,xī,xī
2410,RSH2-L35,幽,secluded,yōu,yōu
2411,RSH2-L35,玄,mysterious,xuán,xuán
2412,RSH2-L35,弦,bowstring,xián,xián
2413,RSH2-L35,畜,livestock,chù,chù|xù
2414,RSH2-L35,蓄,save up,xù,xù
2415,RSH2-L35,磁,magnetism,cí,cí
2416,RSH2-L35,滋,nourish,zī,zī
2417,RSH2-L35,慈,kindhearted,cí,cí
2418,RSH2-L35,累,tired,lèi,lèi|lěi|léi
2419,RSH2-L35,螺,spiral shell,luó,luó
2420,RSH2-L35,紫,purple,zǐ,zǐ
2421,RSH2-L35,繁,numerous,fán,fán
2422,RSH2-L35,絮,long-winded,xù,xù
2423,RSH2-L35,索,large rope,suǒ,suǒ|suō
2424,RSH2-L35,脖,head-hinge,bó,bó
2425,RSH2-L35,勃,vibrant,bó,bó
2426,RSH2-L36,卸,unload,xiè,xiè
2427,RSH2-L36,御,withstand,yù,yù
2428,RSH2-L36,卵,nest eggs,luǎn,luǎn
2429,RSH2-L36,孵,hatch,fū,fū
2430,RSH2-L36,乳,breast,rǔ,rǔ
2431,RSH2-L36,浮,float,fú,fú
2432,RSH2-L36,俘,captive,fú,fú
2433,RSH2-L36,榴,pomegranate,liú,liú
2434,RSH2-L36,爷,grandfather,yé,yé
2435,RSH2-L36,疑,doubt,yí,yí
2436,RSH2-L36,凝,congeal,níng,níng
2437,RSH2-L36,玲,exquisite,líng,líng
2438,RSH2-L36,铃,small bell,líng,líng
2439,RSH2-L36,怜,pity,lián,lián
2440,RSH2-L36,岭,mountain range,lǐng,lǐng
2441,RSH2-L36,伶,actor,líng,líng
2442,RSH2-L36,涌,gush,yǒng,yǒng
2443,RSH2-L36,桶,bucket,tǒng,tǒng
2444,RSH2-L36,诵,read aloud,sòng,sòng
2445,RSH2-L36,范,model,fàn,fàn
2446,RSH2-L36,扼,clutch,è,è
2447,RSH2-L36,卷,exam paper,juàn,juǎn|juàn|quán
2448,RSH2-L36,倦,worn out,juàn,juàn
2449,RSH2-L36,圈,circle,quān,quān|juàn|juān
2450,RSH2-L36,怨,resentment,yuàn,yuàn
2451,RSH2-L36,宛,winding,wǎn,wǎn|yuān
2452,RSH2-L36,腕,wrist,wàn,wàn
2453,RSH2-L36,婉,tactful,wǎn,wǎn
2454,RSH2-L36,碗,bowl,wǎn,wǎn
2455,RSH2-L36,苍,ash-colored,cāng,cāng
2456,RSH2-L36,抢,rob,qiǎng,qiǎng|qiāng
2457,RSH2-L36,诡,deceitful,guǐ,guǐ
2458,RSH2-L36,跪,kneel,guì,guì
2459,RSH2-L36,舆,popular,yú,yú
2460,RSH2-L37,酌,pour wine,zhuó,zhuó
2461,RSH2-L37,酬,reward,chóu,chóu
2462,RSH2-L37,酷,brutal,kù,kù
2463,RSH2-L37,醇,mellow wine,chún,chún
2464,RSH2-L37,醋,vinegar,cù,cù
2465,RSH2-L37,酱,thick sauce,jiàng,jiàng
2466,RSH2-L37,奖,award,jiǎng,jiǎng
2467,RSH2-L37,浆,thick liquid,jiāng,jiàng|jiāng
2468,RSH2-L37,桨,oar,jiǎng,jiǎng
2469,RSH2-L37,蒋,Jiang,jiǎng,Jiǎng
2470,RSH2-L37,醉,drunk,zuì,zuì
2471,RSH2-L37,碎,shattered,suì,suì
2472,RSH2-L37,翠,emerald green,cuì,cuì
2473,RSH2-L37,粹,unmixed,cuì,cuì
2474,RSH2-L37,酸,sour,suān,suān
2475,RSH2-L37,梭,shuttle,suō,suō
2476,RSH2-L37,峻,lofty,jùn,jùn
2477,RSH2-L37,俊,handsome,jùn,jùn
2478,RSH2-L37,奠,found,diàn,diàn
2479,RSH2-L37,蹲,squat,dūn,dūn
2480,RSH2-L37,逗,tease,dòu,dòu
2481,RSH2-L37,橱,closet,chú,chú
2482,RSH2-L37,嘻,giggling,xī,xī
2483,RSH2-L37,嘉,commend,jiā,jiā
2484,RSH2-L37,盟,alliance,méng,méng|míng
2485,RSH2-L37,孟,Mencius,mèng,mèng
2486,RSH2-L37,猛,fierce,měng,měng
2487,RSH2-L37,盐,salt,yán,yán
2488,RSH2-L37,盔,helmet,kuī,kuī
2489,RSH2-L37,盒,small box,hé,hé
2490,RSH2-L37,盛,flourishing,shèng,chéng|shèng
2491,RSH2-L37,盏,small cup,zhǎn,zhǎn
2492,RSH2-L37,盗,master thief,dào,dào
2493,RSH2-L37,磕,collide with,kē,kē
2494,RSH2-L37,盈,replete,yíng,yíng
2495,RSH2-L37,盆,basin,pén,pén
2496,RSH2-L37,蕴,amass,yùn,yùn
2497,RSH2-L37,鉴,probe,jiàn,jiàn
2498,RSH2-L37,滥,indiscriminate,làn,làn
2499,RSH2-L37,尴,abashed,gān,gān
2500,RSH2-L37,尬,embarrassed,gà,gà
2501,RSH2-L37,沈,Shen,Shěn,shěn|Shěn
2502,RSH2-L37,枕,pillow,zhěn,zhěn
2503,RSH2-L37,耽,indulge in,dān,dān
2504,RSH2-L37,衅,quarrel,xìn,xìn
2505,RSH2-L37,垦,reclaim,kěn,kěn
2506,RSH2-L37,狠,ruthless,hěn,hěn
2507,RSH2-L37,恳,wholeheartedly,kěn,kěn
2508,RSH2-L37,艰,arduous,jiān,jiān
2509,RSH2-L37,爵,upper crust,jué,jué
2510,RSH2-L37,嚼,chew,jiáo,jiáo|jué|jiào
2511,RSH2-L37,卿,minister,qīng,qīng
2512,RSH2-L37,恨,hate,hèn,hèn
2513,RSH2-L37,朗,lucent,lǎng,lǎng
2514,RSH2-L37,狼,wolf,láng,láng
2515,RSH2-L37,粮,provisions,liáng,liáng
2516,RSH2-L37,酿,brew,niàng,niàng
2517,RSH2-L37,饥,starving,jī,jī
2518,RSH2-L37,饶,spare,ráo,ráo
2519,RSH2-L37,饰,ornaments,shì,shì
2520,RSH2-L37,饮,beverage,yǐn,yǐn|yìn
2521,RSH2-L37,蚀,eat away,shí,shí
2522,RSH2-L37,饱,sated,bǎo,bǎo
2523,RSH2-L37,馒,bread,mán,mán
2524,RSH2-L37,饼,cookie,bǐng,bǐng
2525,RSH2-L37,饺,dumpling,jiǎo,jiǎo
2526,RSH2-L37,饿,hungry,è,è
2527,RSH2-L37,溉,irrigate,gài,gài
2528,RSH2-L37,慨,incensed,kǎi,kǎi
2529,RSH2-L38,苹,apple,píng,píng
2530,RSH2-L38,萍,duckweed,píng,píng
2531,RSH2-L38,秤,scale,chèng,chèng
2532,RSH2-L38,淆,confuse,xiáo,xiáo
2533,RSH2-L38,艾,Chinese mugwort,ài,ài|yì
2534,RSH2-L38,哎,Good grief!,āi,āi|ēi
2535,RSH2-L38,赵,Zhao,zhào,Zhào
2536,RSH2-L38,攀,climb,pān,pān
2537,RSH2-L38,刹,brake,shā,chà|shā
2538,RSH2-L38,枫,maple,fēng,fēng
2539,RSH2-L38,钢,steel,gāng,gāng|gàng
2540,RSH2-L38,岗,hillock,gǎng,gāng|gǎng|gàng
2541,RSH2-L38,纲,guidelines,gāng,gāng
2542,RSH2-L38,屯,stockpile,tún,tún
2543,RSH2-L38,吨,ton,dūn,dūn
2544,RSH2-L38,顿,pause,dùn,dùn
2545,RSH2-L38,纯,unadulterated,chún,chún
2546,RSH2-L38,齿,teeth,chǐ,chǐ
2547,RSH2-L38,龄,length of service,líng,líng
2548,RSH2-L38,汹,turbulent,xiōng,xiōng
2549,RSH2-L38,篱,fence,lí,lí
2550,RSH2-L38,仪,rite,yí,yí
2551,RSH2-L38,辜,crime,gū,gū
2552,RSH2-L38,辞,phraseology,cí,cí
2553,RSH2-L38,宰,butcher,zǎi,zǎi
2554,RSH2-L38,辨,differentiate,biàn,biàn
2555,RSH2-L38,辫,braid,biàn,biàn
2556,RSH2-L38,臂,arm,bì,bì|bei
2557,RSH2-L38,劈,split,pǐ,pī|pǐ
2558,RSH2-L38,譬,analogy,pì,pì
2559,RSH2-L38,僻,out-of-the-way,pì,pì
2560,RSH2-L38,纠,entangle,jiū,jiū
2561,RSH2-L38,咳,cough,ké,hāi|ké
2562,RSH2-L38,嚷,cry out,rǎng,rǎng|rāng
2563,RSH2-L38,镶,inlay,xiāng,xiāng
2564,RSH2-L38,塞,stronghold,sài,sāi|sài|sè
2565,RSH2-L38,寨,stockade,zhài,zhài
2566,RSH2-L39,晴,sunny,qíng,qíng
2567,RSH2-L39,猜,guess,cāi,cāi
2568,RSH2-L39,靖,pacify,jìng,jìng
2569,RSH2-L39,债,debt,zhài,zhài
2570,RSH2-L39,牲,domestic animal,shēng,shēng
2571,RSH2-L39,隆,impressive,lóng,lōng|lóng
2572,RSH2-L39,腥,fishy smell,xīng,xīng
2573,RSH2-L39,猩,orangutan,xīng,xīng
2574,RSH2-L39,醒,awaken,xǐng,xǐng
2575,RSH2-L39,寿,longevity,shòu,shòu
2576,RSH2-L39,畴,farmland,chóu,chóu
2577,RSH2-L39,涛,large waves,tāo,tāo
2578,RSH2-L39,铸,cast,zhù,zhù
2579,RSH2-L39,祷,pray,dǎo,dǎo
2580,RSH2-L39,筹,make arrangements,chóu,chóu
2581,RSH2-L39,契,contract,qì,qì|qiè
2582,RSH2-L39,拜,adore,bài,bài|bái
2583,RSH2-L39,锋,cutting edge,fēng,fēng
2584,RSH2-L39,逢,chance upon,féng,féng
2585,RSH2-L39,缝,sew,féng,fèng|féng
2586,RSH2-L39,蓬,disheveled,péng,pēng|péng
2587,RSH2-L39,篷,awning,péng,péng
2588,RSH2-L39,蜂,bee,fēng,fēng
2589,RSH2-L39,峰,peak,fēng,fēng
2590,RSH2-L39,瞎,visionless,xiā,xiā
2591,RSH2-L39,辖,administer,xiá,xiá
2592,RSH2-L39,豁,breach,huō,huō|huò|huá
2593,RSH2-L39,韩,Korea,hán,Hán
2594,RSH2-L39,违,disobey,wéi,wéi
2595,RSH2-L39,纬,latitude,wěi,wěi
2596,RSH2-L39,奏,play an instrument,zòu,zòu
2597,RSH2-L39,凑,gather together,còu,còu
2598,RSH2-L39,秦,Qin,qín,Qín
2599,RSH2-L39,蠢,foolish,chǔn,chǔn
2600,RSH2-L39,泽,swamp,zé,zé
2601,RSH2-L39,译,translate,yì,yì
2602,RSH2-L39,择,select,zé,zé|zhái
2603,RSH2-L39,捧,carry in both hands,pěng,pěng
2604,RSH2-L39,砖,brick,zhuān,zhuān
2605,RSH2-L39,唾,saliva,tuò,tuò
2606,RSH2-L40,吟,recite,yín,yín
2607,RSH2-L40,贪,greedy,tān,tān
2608,RSH2-L40,琴,stringed instrument,qín,qín
2609,RSH2-L40,炼,refine,liàn,liàn
2610,RSH2-L40,晒,bask,shài,shài
2611,RSH2-L40,洒,spill,sǎ,sǎ|xiǎn
2612,RSH2-L40,栖,perch,qī,qī|xī
2613,RSH2-L40,栗,chestnut,lì,lì
2614,RSH2-L40,牺,sacrifice,xī,xī
2615,RSH2-L40,潭,deep pool,tán,tán
2616,RSH2-L40,覆,overturn,fù,fù
2617,RSH2-L40,飘,flutter,piāo,piāo
2618,RSH2-L40,献,donate,xiàn,xiàn
2619,RSH2-L41,阔,broad,kuò,kuò
2620,RSH2-L41,润,moisten,rùn,rùn
2621,RSH2-L41,阁,cabinet,gé,gé
2622,RSH2-L41,搁,put aside,gē,gē|gé
2623,RSH2-L41,闹,stir up trouble,nào,nào
2624,RSH2-L41,阅,peruse,yuè,yuè
2625,RSH2-L41,闷,stuffy,mēn,mēn|mèn
2626,RSH2-L41,闭,close,bì,bì
2627,RSH2-L41,闪,flash,shǎn,shǎn
2628,RSH2-L41,阀,valve,fá,fá
2629,RSH2-L41,闸,floodgate,zhá,zhá
2630,RSH2-L41,阐,explicate,chǎn,chǎn
2631,RSH2-L41,涧,ravine,jiàn,jiàn
2632,RSH2-L41,菲,humble,fēi,fēi|fěi
2633,RSH2-L41,辈,lifetime,bèi,bèi
2634,RSH2-L41,悲,sad,bēi,bēi
2635,RSH2-L41,徘,irresolute,pái,pái
2636,RSH2-L41,喉,gullet,hóu,hóu
2637,RSH2-L41,猴,monkey,hóu,hóu
2638,RSH2-L42,肝,liver,gān,gān
2639,RSH2-L42,刊,publication,kān,kān
2640,RSH2-L42,奸,adultery,jiān,jiān
2641,RSH2-L42,汗,sweat,hàn,hàn|hán
2642,RSH2-L42,杆,shaft,gǎn,gǎn
2643,RSH2-L42,轩,veranda,xuān,xuān
2644,RSH2-L42,罕,rarely,hǎn,hǎn
2645,RSH2-L42,竿,pole,gān,gān
2646,RSH2-L42,悍,bold,hàn,hàn
2647,RSH2-L42,吁,plead,yù,yù
2648,RSH2-L42,涂,smear,tú,tū|tú
2649,RSH2-L42,叙,recount,xù,xù
2650,RSH2-L42,徐,slowly,xú,xú
2651,RSH2-L42,斜,slanting,xié,xié
2652,RSH2-L42,喇,flared horn,lǎ,lǎ|lā|lá
2653,RSH2-L42,嗽,hack,sòu,sòu
2654,RSH2-L42,赖,rely on,lài,lài
2655,RSH2-L42,懒,lazy,lǎn,lǎn
2656,RSH2-L42,嫩,tender,nèn,nèn
2657,RSH2-L42,董,director,dǒng,dǒng
2658,RSH2-L43,疗,cure,liáo,liáo
2659,RSH2-L43,痰,phlegm,tán,tán
2660,RSH2-L43,症,disease,zhèng,zhèng|zhēng
2661,RSH2-L43,疼,hurt,téng,téng
2662,RSH2-L43,痒,itch,yǎng,yǎng
2663,RSH2-L43,瘫,paralysis,tān,tān
2664,RSH2-L43,疫,epidemic,yì,yì
2665,RSH2-L43,癌,cancer,ái,ái
2666,RSH2-L43,疲,fatigued,pí,pí
2667,RSH2-L43,痴,idiotic,chī,chī
2668,RSH2-L43,瘤,tumor,liú,liú
2669,RSH2-L43,疮,sore,chuāng,chuāng
2670,RSH2-L43,疾,rapid,jí,jí
2671,RSH2-L43,瘾,addiction,yǐn,yǐn
2672,RSH2-L43,痕,trace,hén,hén
2673,RSH2-L43,汇,converge,huì,huì
2674,RSH2-L43,框,rectangular frame,kuàng,kuàng
2675,RSH2-L43,筐,rectangular basket,kuāng,kuāng
2676,RSH2-L43,砸,smash,zá,zá
2677,RSH2-L43,匠,artisan,jiàng,jiàng
2678,RSH2-L43,匪,bandit,fěi,fěi
2679,RSH2-L43,匿,keep out of sight,nì,nì
2680,RSH2-L43,兜,pocket,dōu,dōu
2681,RSH2-L43,巨,gigantic,jù,jù
2682,RSH2-L43,柜,cupboard,guì,guì
2683,RSH2-L43,渠,canal,qú,qú
2684,RSH2-L43,拒,refuse,jù,jù
2685,RSH2-L43,矩,square,jǔ,jū|jǔ
2686,RSH2-L43,距,distance,jù,jù
2687,RSH2-L43,殴,hit,ōu,ōu
2688,RSH2-L43,呕,vomit,ǒu,òu|ǒu|ōu
2689,RSH2-L43,躯,human body,qū,qū
2690,RSH2-L43,昂,hold one's head high,áng,áng
2691,RSH2-L43,抑,curb,yì,yì
2692,RSH2-L43,葵,large-flowered plants,kuí,kuí
2693,RSH2-L43,瞪,glare,dèng,dèng
2694,RSH2-L43,凳,bench,dèng,dèng
2695,RSH2-L43,澄,transparent,chéng,chéng|dèng
2696,RSH2-L43,僚,coworker,liáo,liáo
2697,RSH2-L43,拨,allocate,bō,bō
2698,RSH2-L43,泼,splash,pō,pō
2699,RSH2-L43,拔,pull out,bá,bá
